"VIAJEID","UBICACIONORIGENID","UBICACION_ORIGEN","DESC_UBICACION_ORI","LOCALIDAD_ORI","LATITUD_ORI","LONGITUD_ORI","UBICACIONDESTINOID","UBICACION_DESTINO","DESC_UBICACION_DEST","LOCALIDAD_DEST","LATITUD_DEST","LONGITUD_DEST","DEMORAINICIO","DURACIONVIAJE","HORARIOINICIOID","HI_COMPLETO","TIEMPOINICIOID","HORARIOINICIOREALID","HR_COMPLETO","TIEMPOINICIOREALID","HORARIOFINID","HF_COMPLETO","TIEMPOFINID","UNIDADID","TIPOUNIDADID","TIPOUNIDAD"
200512,33925,"Puerto Mazatlan","PINSA/ PLANTA/ MAZATLAN","Mazatlan",23.2139,-106.3961,35223,"DESTAJISTA","PINSA/ WALMART CEDIS LA LUZ/ CUAUTITLAN","CUAUTITLAN ",19.6946,-99.201,0,1914,63001,"5:30:00 p.m.",20210204,63001,"5:30:00 p.m.",20210204,5041,"1:24:00 a.m.",20210206,17179,24,"Trailer"
204490,33705,"PROLONGACION SAN LORENZO","MADRILEÑA/ PLANTA MEXICO/ CDMX","CUAUTITLAN IZCALLI",19.7048,-99.2033,37573,"Federal México-Cuautla","MADRILEÑA/ WALMART/ CHALCO","Chalco de Díaz Covarrubias",0,0,40,1306,63001,"5:30:00 p.m.",20210213,65401,"6:10:00 p.m.",20210213,57361,"3:56:00 p.m.",20210214,16415,18,"Thorton"
203640,34231,"MEXICO -QUERETARO","ROSHFRANS/ PLANTA/ CEDROS","TEPOZOTLAN",19.7091,-99.2037,34088,"ING. TOMAS MEDINA","ROSHFRANS/ BODEGA/ AGUASCALIENTES","GREMIAL",21.8978,-102.2903,0,1123,63001,"5:30:00 p.m.",20210210,63001,"5:30:00 p.m.",20210210,43981,"12:13:00 p.m.",20210211,17459,18,"Thorton"
207921,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,37773,"GALERIAS","MABE/ ELEKTRA/ NUEVO LAREDO","NUEVO LAREDO ",27.4211,-99.5287,0,205,65041,"6:04:00 p.m.",20210218,65041,"6:04:00 p.m.",20210218,77341,"9:29:00 p.m.",20210218,44878,18,"Thorton"
203144,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,37768,"","MABE/ REPARTO","",0,0,0,300,65041,"6:04:00 p.m.",20210206,65041,"6:04:00 p.m.",20210206,83041,"11:04:00 p.m.",20210206,41590,18,"Thorton"
211420,34575,"sd","Benag-Guadalajara","Guadalajara",20.6779,-103.3355,34584,"SD","Benag - Michoacan","Morelia",19.1547,-101.9006,52,1109,65041,"6:04:00 p.m.",20210225,68161,"6:56:00 p.m.",20210225,48301,"1:25:00 p.m.",20210226,33263,18,"Thorton"
207133,34584,"SD","Benag - Michoacan","Morelia",19.1547,-101.9006,35037,"sd","Benag - Hidalgo","Tula",20.4981,-98.9222,2,2617,65041,"6:04:00 p.m.",20210217,65161,"6:06:00 p.m.",20210217,49381,"1:43:00 p.m.",20210219,26198,18,"Thorton"
206507,33704,"JUAN DE LA BARRERA","AMSA/ PLANTA/ GUADALAJARA","LAS JUNTAS GUADALAJARA",20.6192,-103.3385,33703,"REFORMA ","AMSA/ CEDIS TEXCOCO/ EDOMEX","TEXCOCO DE MORA",19.5374,-98.8335,0,0,65041,"6:04:00 p.m.",20210216,-1,"",0,-1,"",0,16471,24,"Trailer"
207878,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,35561,"CALZ BENITO JUAREZ","MABE/ CENTRO MUEBLERO/ URUAPAN","URUAPAN",19.4287,-102.0351,0,278,65101,"6:05:00 p.m.",20210218,65101,"6:05:00 p.m.",20210218,81781,"10:43:00 p.m.",20210218,45562,18,"Thorton"
210786,33704,"JUAN DE LA BARRERA","AMSA/ PLANTA/ GUADALAJARA","LAS JUNTAS GUADALAJARA",20.6192,-103.3385,33703,"REFORMA ","AMSA/ CEDIS TEXCOCO/ EDOMEX","TEXCOCO DE MORA",19.5374,-98.8335,0,0,65101,"6:05:00 p.m.",20210224,-1,"",0,-1,"",0,41086,18,"Thorton"
203506,34402,"MONTERREY - REYNOSA","RAGASA/ PLANTA/ GUADALUPE/ NUEVO LEÓN","GUADALUPE",25.6931,-100.1578,36587,"MEXIQUENSE","RAGASA/ ZORRO ABARROTERO/ TULTITLAN","TULTITLAN",19.6395,-99.1453,7,1605,65101,"6:05:00 p.m.",20210210,65521,"6:12:00 p.m.",20210210,75421,"8:57:00 p.m.",20210211,28192,24,"Trailer"
209605,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,500,65101,"6:05:00 p.m.",20210222,65101,"6:05:00 p.m.",20210222,8701,"2:25:00 a.m.",20210223,21168,18,"Thorton"
207877,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,35568,"12 de Octubre","MABE/ MUEBLERÍA VALDEZ BALUARTE/ QUILA/ SIN.","Sinaloa",24.425,-107.2241,0,0,65101,"6:05:00 p.m.",20210218,65101,"6:05:00 p.m.",20210218,-1,"",0,16571,13,"Pipa"
200665,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,35064,"Ciudad Hidalgo Chiapas","MABE/ PATIOS ADUANA/ CHIAPAS","1",14.678,-92.1549,0,5347,67321,"6:42:00 p.m.",20210204,67321,"6:42:00 p.m.",20210204,42541,"11:49:00 a.m.",20210208,42226,27,"Rabón"
205952,35602,"COMISION NACIONAL DE ELECTRICI","MABE/ CDR/  SAN LUIS POTOSI","SAN LUIS POTOSI",22.0765,-100.8912,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,369,67321,"6:42:00 p.m.",20210215,67321,"6:42:00 p.m.",20210215,3061,"12:51:00 a.m.",20210216,38413,13,"Pipa"
209594,34080,"IXMILQUILPAN - ACTOPAN","ROSHFRANS/ PLANTA/ ACTOPAN","ACTOPAN",20.2764,-98.9544,34231,"MEXICO -QUERETARO","ROSHFRANS/ PLANTA/ CEDROS","TEPOZOTLAN",19.7091,-99.2037,4,74,67321,"6:42:00 p.m.",20210222,67561,"6:46:00 p.m.",20210222,72001,"8:00:00 p.m.",20210222,26092,24,"Trailer"
210279,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,78,1006,67321,"6:42:00 p.m.",20210223,72001,"8:00:00 p.m.",20210223,45961,"12:46:00 p.m.",20210224,20638,18,"Thorton"
210289,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,35588,"ZACOCALCO DE TORRES ","MABE/ BODEGA SAPI/ JALISCO","SAN JOSE DE LOS POZOS",20.3402,-103.5993,0,0,67321,"6:42:00 p.m.",20210223,67321,"6:42:00 p.m.",20210223,-1,"",0,20638,18,"Thorton"
203539,34402,"MONTERREY - REYNOSA","RAGASA/ PLANTA/ GUADALUPE/ NUEVO LEÓN","GUADALUPE",25.6931,-100.1578,37931,"NUEZ","RAGASA/ SUPER ABARROTES LUPITA/ GUADALAJARA","GUADALAJARA",20.6502,-103.3818,9,2392,67321,"6:42:00 p.m.",20210210,67861,"6:51:00 p.m.",20210210,38581,"10:43:00 a.m.",20210212,22528,24,"Trailer"
198440,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,37771,"ANILLO PERIF. SUR MANUEL  GMZ ","MABE/ ELEKTRA/ GUADALAJARA","SAN PEDRO TLAQUEPAQUE",20.6093,-103.4075,0,910,67321,"6:42:00 p.m.",20210122,67321,"6:42:00 p.m.",20210122,35521,"9:52:00 a.m.",20210123,20847,18,"Thorton"
204740,34231,"MEXICO -QUERETARO","ROSHFRANS/ PLANTA/ CEDROS","TEPOZOTLAN",19.7091,-99.2037,37892,"CUAUTITLAN- TEPOZOTLAN","ROSHFRANS/ WALMART LA LUZ/ CUAUTITLAN","CUAUTITLAN",19.6937,-99.2,1,1093,67321,"6:42:00 p.m.",20210212,67381,"6:43:00 p.m.",20210212,46561,"12:56:00 p.m.",20210213,17588,18,"Thorton"
209593,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,20,315,67321,"6:42:00 p.m.",20210222,68521,"7:02:00 p.m.",20210222,1021,"12:17:00 a.m.",20210223,20273,18,"Thorton"
211371,34016,"INDUSTRIAL SUR ","ITALIKA/ CEDIS LERMA/ EDOMEX","Lerma de Villada",19.2938,-99.5252,39119,"","ITALIKA/ REPARTO","",0,0,0,1338,67381,"6:43:00 p.m.",20210108,67381,"6:43:00 p.m.",20210108,61261,"5:01:00 p.m.",20210109,41695,24,"Trailer"
211372,34016,"INDUSTRIAL SUR ","ITALIKA/ CEDIS LERMA/ EDOMEX","Lerma de Villada",19.2938,-99.5252,39119,"","ITALIKA/ REPARTO","",0,0,0,1349,67381,"6:43:00 p.m.",20210108,67261,"6:41:00 p.m.",20210108,61801,"5:10:00 p.m.",20210109,41686,24,"Trailer"
199890,35029,"SD","S.E Monterrey","SD",25.6488,-100.3031,34656,"123","S.E Guerrero","s/d",17.6019,-100.0958,4,1532,67381,"6:43:00 p.m.",20210203,67621,"6:47:00 p.m.",20210203,73141,"8:19:00 p.m.",20210204,25143,18,"Thorton"
199551,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,796,67381,"6:43:00 p.m.",20210202,67381,"6:43:00 p.m.",20210202,28741,"7:59:00 a.m.",20210203,20766,18,"Thorton"
199281,34080,"IXMILQUILPAN - ACTOPAN","ROSHFRANS/ PLANTA/ ACTOPAN","ACTOPAN",20.2764,-98.9544,34231,"MEXICO -QUERETARO","ROSHFRANS/ PLANTA/ CEDROS","TEPOZOTLAN",19.7091,-99.2037,1,104,67381,"6:43:00 p.m.",20210202,67441,"6:44:00 p.m.",20210202,73681,"8:28:00 p.m.",20210202,17460,24,"Trailer"
200617,34403,"Alfonso Reyes","RAGASA/ DEPOSITO DICKA LOGISTICS/ ESCOBEDO","ESCOBEDO",25.7695,-100.306,36394,"CAMINO A STA CRUZ DE LAS FLORE","RAGASA/ DECASA/ TLAJOMULCO","TLAJOMULCO",19.4163,-99.1468,6,2226,69601,"7:20:00 p.m.",20210204,69961,"7:26:00 p.m.",20210204,30721,"8:32:00 a.m.",20210206,41638,24,"Trailer"
207909,33815,"QUERETARO-SAN LUIS POTOSI, PAR","FERRERO/ PLANTA / SAN JOSE ITURBIDE","SAN JOSE ITURBIDE",21.0559,-100.4705,34781,"CARR EL SALTO","FERRERO/ PARQUE ALVEO/ GUADALAJARA","Guadalajara ",20.5412,-103.2616,5,965,69601,"7:20:00 p.m.",20210218,69901,"7:25:00 p.m.",20210218,41401,"11:30:00 a.m.",20210219,32975,24,"Trailer"
212016,34980,"REVOLUCION","CANOFIL/ PLANTA SAYONIQUILPAN/ EDOMEX","SAYONIQUILPAN",20.0175,-99.5273,34981,"MEXICO-PUEBLA","CANOFIL/ COPPEL IXTAPALUCA/ EDOMEX","Ixtapaluca",19.2923,-98.8847,2,345,69601,"7:20:00 p.m.",20210226,69721,"7:22:00 p.m.",20210226,4021,"1:07:00 a.m.",20210227,25323,18,"Thorton"
207962,35602,"COMISION NACIONAL DE ELECTRICI","MABE/ CDR/  SAN LUIS POTOSI","SAN LUIS POTOSI",22.0765,-100.8912,35597,"ZAPOPAN","MABE/ CDR/ GUADALAJARA","ZAPOPAN",20.721,-103.4845,0,270,69601,"7:20:00 p.m.",20210210,69601,"7:20:00 p.m.",20210210,85801,"11:50:00 p.m.",20210210,20644,18,"Thorton"
205954,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,37751,"FEDERAL MEXICO-CUAUTLA ","MABE/ WALMART/ CHALCO","CHALCO DE COVARRUVIAS",19.2499,-98.8704,0,257,69601,"7:20:00 p.m.",20210215,69601,"7:20:00 p.m.",20210215,85021,"11:37:00 p.m.",20210215,20639,24,"Trailer"
200698,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,264,69601,"7:20:00 p.m.",20210204,69601,"7:20:00 p.m.",20210204,85441,"11:44:00 p.m.",20210204,21175,18,"Thorton"
198831,35248,"LECHERIA -CHAMAPA","OFFICE DEPOT/ PLANTA/ SAN MARTIN OBISPO","SAN MARTIN OBISPO",19.6115,-99.2182,35328,"MANUEL CLOUTHIER","OFFICE DEPOT/ 205 TIENDA CORDILLERAS/ JAL","ZAPOPAN ",20.6599,-103.4219,0,3815,69601,"7:20:00 p.m.",20210122,69601,"7:20:00 p.m.",20210122,39301,"10:55:00 a.m.",20210125,19931,18,"Thorton"
201848,33703,"REFORMA ","AMSA/ CEDIS TEXCOCO/ EDOMEX","TEXCOCO DE MORA",19.5374,-98.8335,37823,"","AMSA/ ENTREGA DIRECTA","",0,0,926,276,69601,"7:20:00 p.m.",20210207,38761,"10:46:00 a.m.",20210208,55321,"3:22:00 p.m.",20210208,16559,13,"Pipa"
211434,35907,"KOBLENZ","MABE/ KOBLENZ/ EDOMEX","CUAUTITLAN IZCALLI",19.6533,-99.1944,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,132,69661,"7:21:00 p.m.",20210225,69661,"7:21:00 p.m.",20210225,77581,"9:33:00 p.m.",20210225,20564,18,"Thorton"
206594,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,844,69661,"7:21:00 p.m.",20210216,69661,"7:21:00 p.m.",20210216,33901,"9:25:00 a.m.",20210217,20557,24,"Trailer"
207931,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,364,69661,"7:21:00 p.m.",20210218,69661,"7:21:00 p.m.",20210218,5101,"1:25:00 a.m.",20210219,21174,18,"Thorton"
198867,35248,"LECHERIA -CHAMAPA","OFFICE DEPOT/ PLANTA/ SAN MARTIN OBISPO","SAN MARTIN OBISPO",19.6115,-99.2182,35823,"INDEPENDENCIA ","OFFICE DEPOT/ 201 TIENDA CALZ INDEP/ JAL","GUADALAJARA ",20.6835,-103.3379,0,1216,69661,"7:21:00 p.m.",20210128,69661,"7:21:00 p.m.",20210128,56221,"3:37:00 p.m.",20210129,19931,18,"Thorton"
207930,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35130,"Huichapan-San Juan del Río","MABE/ PATIO SAN JUAN DEL RIO/ QRO.","san juan del rio",20.3008,-99.8961,0,250,69661,"7:21:00 p.m.",20210218,69661,"7:21:00 p.m.",20210218,84661,"11:31:00 p.m.",20210218,20237,18,"Thorton"
208484,33704,"JUAN DE LA BARRERA","AMSA/ PLANTA/ GUADALAJARA","LAS JUNTAS GUADALAJARA",20.6192,-103.3385,33690,"JOSE LOPEZ PORTILLO","AMSA/ SIMILARES CEDIS 914/ TULTITLAN","TULTITLAN",19.5967,-99.1831,0,0,69661,"7:21:00 p.m.",20210219,-1,"",0,-1,"",0,16916,18,"Thorton"
211965,35886,"Tlaxcala","Repartos Tlaxcala","Tlaxcala",19.4163,-99.1468,36025,"Av. Ferrocarril","WALMART DIRECTO BA Ferrocarril Hidalgo #3774","SD",19.4163,-99.1468,7,2461,63061,"5:31:00 p.m.",20210226,63481,"5:38:00 p.m.",20210226,38341,"10:39:00 a.m.",20210228,45982,13,"Pipa"
212386,35853,"S/D","CUERNAVACA","CUERNAVACA",18.9388,-99.196,36025,"Av. Ferrocarril","WALMART DIRECTO BA Ferrocarril Hidalgo #3774","SD",19.4163,-99.1468,3,3041,63061,"5:31:00 p.m.",20210227,63241,"5:34:00 p.m.",20210227,72901,"8:15:00 p.m.",20210301,41581,18,"Thorton"
207798,33815,"QUERETARO-SAN LUIS POTOSI, PAR","FERRERO/ PLANTA / SAN JOSE ITURBIDE","SAN JOSE ITURBIDE",21.0559,-100.4705,34823,"Av Monterrey","FERRERO/ PATIOS TAO/ NUEVO LAREDO","Nuevo Laredo",27.4269,-99.5463,11,938,63061,"5:31:00 p.m.",20210218,63721,"5:42:00 p.m.",20210218,33601,"9:20:00 a.m.",20210219,40011,24,"Trailer"
210256,35601,"BLVD. ISIDRO LOPEZ","MABE/ CDR/ SALTILLO","SALTILLO",25.5021,-100.9677,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,29,870,63061,"5:31:00 p.m.",20210223,64801,"6:00:00 p.m.",20210223,30601,"8:30:00 a.m.",20210224,38524,18,"Thorton"
206498,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,37756,"TEOLOYUCAN","MABE/ CHEDRAUI CEDIS/ ZUMPANGO","TEOLOYUCAN",19.7457,-99.1308,0,1441,63061,"5:31:00 p.m.",20210216,54421,"3:07:00 p.m.",20210216,54481,"3:08:00 p.m.",20210217,21065,18,"Thorton"
206608,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,37756,"TEOLOYUCAN","MABE/ CHEDRAUI CEDIS/ ZUMPANGO","TEOLOYUCAN",19.7457,-99.1308,0,687,63061,"5:31:00 p.m.",20210216,63061,"5:31:00 p.m.",20210216,17881,"4:58:00 a.m.",20210217,21065,18,"Thorton"
210245,38648,"Industria Automotriz","AVANTE/ DISTRIBUIDORA TEXTIL/ TOLUCA","Toluca de Lerdo",19.2957,-99.5723,34053,"FRAILE","AVANTE/ PLANTA/ SANTIAGO","Santiago Tianguistenco",19.1731,-99.4757,84,333,63121,"5:32:00 p.m.",20210223,68161,"6:56:00 p.m.",20210223,1741,"12:29:00 a.m.",20210224,41269,24,"Trailer"
202237,38017,"","CTS/ ORIGENES VARIOS","",0,0,38004,"","CTS/ REPARTO","",0,0,0,634,63121,"5:32:00 p.m.",20210208,63121,"5:32:00 p.m.",20210208,14761,"4:06:00 a.m.",20210209,36675,18,"Thorton"
207797,34402,"MONTERREY - REYNOSA","RAGASA/ PLANTA/ GUADALUPE/ NUEVO LEÓN","GUADALUPE",25.6931,-100.1578,36587,"MEXIQUENSE","RAGASA/ ZORRO ABARROTERO/ TULTITLAN","TULTITLAN",19.6395,-99.1453,1,2613,63121,"5:32:00 p.m.",20210218,63181,"5:33:00 p.m.",20210218,47161,"1:06:00 p.m.",20210220,28984,24,"Trailer"
199490,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35564,"BERNARDO REYES ","MABE/ FAMSA CENTRO DE DISTRIBUCION/ MONTERREY","CIUDAD APODACA",25.7652,-100.2408,0,1100,63121,"5:32:00 p.m.",20210202,63121,"5:32:00 p.m.",20210202,42721,"11:52:00 a.m.",20210203,27673,18,"Thorton"
208449,35599,"SALVATIERRA - CELAYA ","MABE/ CDR/ CELAYA","CELAYA",20.3687,-100.7933,35596,"TEPEJI DEL RIO DE OCAMPO","MABE/ CDR/ HUEHUETOCA","TEPEJI DEL RIO ",19.8885,-99.2431,0,1125,63121,"5:32:00 p.m.",20210219,63121,"5:32:00 p.m.",20210219,44221,"12:17:00 p.m.",20210220,21164,24,"Trailer"
208453,35598,"ANTIGUO CAMINO A CIENEGA","MABE/ CDR/ MONTERREY","MONTERREY",25.8813,-100.2399,34487,"CIENEGA DE FLORES","MABE/ GP LOGISTCS/ MONTERREY","LADERO- SALINAS VICTORIA",25.8827,-100.2389,0,102,63121,"5:32:00 p.m.",20210219,63121,"5:32:00 p.m.",20210219,69241,"7:14:00 p.m.",20210219,20874,13,"Pipa"
211970,34593,"sd","Benag - Guanajuato","Leon",21.0251,-101.2579,34575,"sd","Benag-Guadalajara","Guadalajara",20.6779,-103.3355,113,1097,63121,"5:32:00 p.m.",20210226,69901,"7:25:00 p.m.",20210226,49321,"1:42:00 p.m.",20210227,17783,18,"Thorton"
199929,35248,"LECHERIA -CHAMAPA","OFFICE DEPOT/ PLANTA/ SAN MARTIN OBISPO","SAN MARTIN OBISPO",19.6115,-99.2182,35449,"MIGUEL AHUMADA ","OFFICE DEPOT/ 512 TIENDA REPUBLICA/ CD JUAREZ","CD JUAREZ ",31.7395,-106.4293,0,3105,65161,"6:06:00 p.m.",20210203,65161,"6:06:00 p.m.",20210203,78661,"9:51:00 p.m.",20210205,44794,18,"Thorton"
205238,37166,"Calle Río Danubio","CONAGRA / PQUE. CASTRO DEL RIO / IRAPUATO","IRAPUATO",20.7843,-101.3511,37353,"TLAJOMULCO","CONAGRA /NVA WALMART/ TLAJOMULCO","TLAJOMULCO",0,0,0,3089,65161,"6:06:00 p.m.",20210213,65161,"6:06:00 p.m.",20210213,77701,"9:35:00 p.m.",20210215,40185,24,"Trailer"
210124,38648,"Industria Automotriz","AVANTE/ DISTRIBUIDORA TEXTIL/ TOLUCA","Toluca de Lerdo",19.2957,-99.5723,34482,"2 de Noviembre","ELEKTRA TEPOZOTLAN","TEPOZOTLAN ",19.7376,-99.2008,1,82,65161,"6:06:00 p.m.",20210223,65221,"6:07:00 p.m.",20210223,70141,"7:29:00 p.m.",20210223,41008,27,"Rabón"
206509,34231,"MEXICO -QUERETARO","ROSHFRANS/ PLANTA/ CEDROS","TEPOZOTLAN",19.7091,-99.2037,38050,"Pino Suárez ","ROSHFRANS/ BODEGA/ VERACRUZ","Zona Centro",19.1842,-96.1396,5,1396,65161,"6:06:00 p.m.",20210216,65461,"6:11:00 p.m.",20210216,62821,"5:27:00 p.m.",20210217,39142,18,"Thorton"
203513,34402,"MONTERREY - REYNOSA","RAGASA/ PLANTA/ GUADALUPE/ NUEVO LEÓN","GUADALUPE",25.6931,-100.1578,36587,"MEXIQUENSE","RAGASA/ ZORRO ABARROTERO/ TULTITLAN","TULTITLAN",19.6395,-99.1453,6,2113,65161,"6:06:00 p.m.",20210210,65521,"6:12:00 p.m.",20210210,19501,"5:25:00 a.m.",20210212,38958,24,"Trailer"
208430,34454,"TEZIUTLAN-ACAJETE","SAN MARCOS/ PLANTA/ PUEBLA","CD DE RAFAEL LARA GRAJALES",19.232,-97.7988,38029,"","SAN MARCOS/ ENTREGA DIRECTA","",0,0,3,4159,65161,"6:06:00 p.m.",20210219,65341,"6:09:00 p.m.",20210219,55681,"3:28:00 p.m.",20210222,34681,24,"Trailer"
209573,35752,"PELLICER CAMARA ","GAMSA/ PLANTA INGENIO PDTE BENITO JUAREZ/ TAB","INGENIO PDTE BENITO JUAREZ ",18.0072,-93.5873,35753,"COATZACOALCOS-VILLAHERMOSA","GAMSA/ BODEGA AMAZON/ VILLAHERMOSA","TABASCO",17.9877,-93.1538,1,145,65161,"6:06:00 p.m.",20210222,65221,"6:07:00 p.m.",20210222,73921,"8:32:00 p.m.",20210222,23734,24,"Trailer"
207845,35488,"Cto concorde","STEREN/ PLANTA TLALNEPANTLA/ EDOMEX","tlalnepantla",19.5719,-99.2111,33941,"PERIFERICO MANUEL GOMEZ MORIN","STEREN/ SORIANA/ GUADALAJARA","ARTESANOS GUADALAJARA",20.578,-103.3473,0,950,65161,"6:06:00 p.m.",20210218,65161,"6:06:00 p.m.",20210218,35761,"9:56:00 a.m.",20210219,20390,18,"Thorton"
